supplier_id,su_name,sto,vol,ifr,delivery_rel,avg_direct_gain,avg_o2d_actual,avg_mi_actual_to_cust,pct
248293,Phantoscope CA,APS,386,0.7797927461139896,0.8082901554404145,0.9535571406556769,7.103626943005182,104.96036269430051,0.0021319724058701042
44421,Danya B. CA,Decor,386,0.9766839378238342,0.8264248704663213,0.9532151328252084,6.028497409326425,105.26554404145078,0.0021319724058701042
127631,Shenzhen Zhichen Trading Co. LTD. CA 91761,APS K&D,383,0.9007832898172323,0.8485639686684073,0.9429550218965792,6.252393385552654,105.40600522193212,0.002115402672145725
66308,Abble Inc. CA 91730 (3),Outdoor Furniture,383,0.9947780678851175,0.8590078328981723,0.9600211777643706,6.939947780678851,88.07597911227155,0.002115402672145725
59611,Crystal Art Gallery CA 90058,Decor,369,0.94579945799458,0.8753387533875339,0.9546606490293059,6.650406504065041,105.50596205962059,0.002038077248098623
399345,Shenzhen Like Keji Youxiangongsi CA 91730(2),APS Bedroom,369,0.964769647696477,0.8373983739837398,0.9576524903047744,7.073170731707317,94.9631436314363,0.002038077248098623
23370,Cheungs Rattan CA,Decor,365,0.9972602739726028,0.9232876712328767,0.9593123089228729,5.857534246575343,90.74,0.002015984269799451
59119,Safavieh CA 92518,Rugs,364,0.989010989010989,0.8269230769230769,0.9562559689097021,6.200549450549451,95.3631868131868,0.002010461025224658
321452,NingBo KaiMeiChen DianZiShangWu YouXianGongSi CA 91761,APS Home Improvement,362,0.861878453038674,0.7624309392265194,0.9485316903922186,6.455801104972376,116.84088397790053,0.001999414536075072
59466,nuLOOM CA 95206,Rugs,362,0.9558011049723757,0.8204419889502762,0.9608402914585943,6.657458563535911,93.60856353591161,0.001999414536075072
270038,Kouboo CA 92879,Storage & Org - Frequency,359,0.9860724233983287,0.8802228412256268,0.9672899934856587,6.270194986072424,74.71281337047354,0.001982844802350693
408999,"Freestyle Outdoor Living Co., Ltd CA 91761 (4)",APS Outdoor,354,1.0,0.943502824858757,0.954176147427784,7.720338983050848,99.42090395480226,0.0019552285794767277
413783,"Sorara Outdoor Living USA, Inc. CA 91746",Outdoor Structures,351,0.7321937321937322,0.8148148148148148,0.9547363727047921,6.672364672364672,99.7928774928775,0.0019386588457523488
141329,Homebeez CA 91761,Upholstery,347,0.9193083573487032,0.8530259365994236,0.9610580204006506,6.508670520231214,85.2314121037464,0.0019165658674531766
62940,HONGYE TECHNOLOGY CA 92879,APS,338,0.9378698224852071,0.9378698224852071,0.9600701918238053,7.071005917159764,90.8748520710059,0.0018668566662800395
320582,SmartStandard CA 92337,APS Home Improvement,338,0.9940828402366864,0.8727810650887574,0.9517119873323328,6.650887573964497,98.6680473372781,0.0018668566662800395
22213,Benzara CA 90660,Casegoods,338,0.8076923076923077,0.7396449704142012,0.9521178960197754,7.50915750915751,108.29674556213017,0.0018668566662800395
116460,J.Queen CA 91710,Soft Home,336,0.9642857142857143,0.8065476190476191,0.9514106671497794,6.294642857142857,102.92351190476191,0.0018558101771304536
111282,Costway CA 92374 [2],APS Outdoor,335,0.8597014925373134,0.7402985074626866,0.9570122391229621,6.638805970149254,94.4089552238806,0.0018502869325556605
26103,Jeco Inc. CA 91761,Outdoor Furniture,333,0.6786786786786787,0.7687687687687688,0.9563287380554093,7.732732732732733,97.27477477477477,0.0018392404434060745
96245,Vanten LLC CA 92880,APS,332,0.9668674698795181,0.9186746987951807,0.9617722593015616,6.924698795180723,81.9536144578313,0.0018337171988312814
2743,Greenland Home Fashions,Soft Home,330,0.8,0.7515151515151515,0.9538103659093488,7.209090909090909,99.58848484848487,0.0018226707096816953
30330,Aspen Creative Corporation,Lighting,327,0.9877675840978594,0.8440366972477065,0.9567962889693423,6.443425076452599,92.6908256880734,0.0018061009759573164
244511,Delta Enterprise CA 92570,Youth Furniture & Decor,319,0.8087774294670846,0.8119122257053292,0.956296202962952,6.4733542319749215,93.22821316614419,0.0017619150193589723
216053,Homelux Designs LLC CA 90220,APS Home Improvement,316,0.9746835443037974,0.8829113924050633,0.9600064523061732,6.598101265822785,90.93607594936708,0.0017453452856345932
31503,"Top Knobs, Inc. CA 90065",Hardware,316,0.8892405063291139,0.8734177215189873,0.9455403825888175,5.25,93.90759493670888,0.0017453452856345932
23133,Gatco CA,Plumbing,313,0.9968051118210862,0.8594249201277955,0.9606307684506871,7.399361022364217,99.43418530351435,0.001728775551910214
28798,"Peking Handicraft, INC CA",Soft Home,311,0.9678456591639871,0.9131832797427653,0.9581155075215423,7.221864951768489,97.07073954983923,0.0017177290627606282
281658,Joseph Joseph CA 92835,Storage & Org - Frequency,306,0.9281045751633987,0.9705882352941176,0.9626803031065825,8.117647058823529,81.34575163398692,0.001690112839886663
100167,NingBo KaiMeiChen DianZiShangWu You CA 92571,APS Home Improvement,298,0.9798657718120806,0.9026845637583892,0.9518511433391829,6.593959731543624,106.90973154362416,0.0016459268832883188
305641,Cozayh LLC CA 91762 ,APS,297,1.0,0.898989898989899,0.9594400068810937,7.430976430976431,89.61885521885522,0.0016404036387135258
269131,Suprecozy INC CA 91748 Wayfair,APS Outdoor,296,0.9222972972972973,0.9222972972972973,0.9573698744930518,7.256756756756757,88.32770270270271,0.001634880394138733
44299,Luxier CA 91708,Plumbing,294,1.0,0.8367346938775511,0.9556053589614554,6.523809523809524,94.15748299319729,0.0016238339049891469
112453,terby inc CA 91708,Lighting,285,0.8105263157894737,0.9228070175438596,0.9569125359868378,8.301754385964912,93.82035087719298,0.0015741247038160097
50633,TOV Furniture CA 91764,Upholstery,276,0.5688405797101449,0.4528985507246377,0.9540501905396526,9.847826086956522,101.32427536231883,0.0015244155026428725
64610,"A&B Home Group, Inc CA 95776",Decor,272,0.9448529411764706,0.9705882352941176,0.958444705783213,8.463235294117647,103.62242647058824,0.0015023225243437006
32159,Classic Home CA,Casegoods,271,0.6051660516605166,0.8044280442804428,0.9579459713591697,7.974169741697417,93.33690036900369,0.0014967992797689075
147134,Star Home Living Corp. CA 92337,Upholstery,269,0.9033457249070632,0.8921933085501859,0.955654145261138,10.186445524735488,89.23457249070633,0.0014857527906193214
352873,"Foshan Youfanka Furniture Co., Ltd. CA 91761",Upholstery,267,0.9812734082397003,0.9550561797752809,0.9573363618489851,7.149812734082397,89.3797752808989,0.0014747063014697354
70741,Westin Outdoor CA,Outdoor Furniture,267,0.8202247191011236,0.3258426966292135,0.9626149513190517,6.48314606741573,80.46404494382023,0.0014747063014697354
50419,Permasteel CA,Fireplaces & Grills,265,0.8037735849056604,0.7509433962264151,0.9606630061702672,6.909433962264151,90.4033962264151,0.0014636598123201493
104910,Simpli Home Ltd. WA 98424,Casegoods,262,0.9732824427480916,0.8969465648854962,0.963691084813021,7.217557251908397,95.7354961832061,0.0014470900785957704
286944,Tianjin Yuyao Technology Co. CA 92410,Wayfair,259,0.915057915057915,0.7181467181467182,0.955476811491262,7.289575289575289,86.61312741312744,0.0014305203448713912
373889, SLM CA3,APS Outdoor,257,0.8482490272373541,0.754863813229572,0.9566844119727174,6.6498054474708175,97.48132295719844,0.0014194738557218051
57236,Seville Classics Inc CA 90501,Storage & Org,255,0.9058823529411765,0.807843137254902,0.9582662077494069,6.3843137254901965,94.06470588235297,0.0014084273665722193
255050,JOYIN US CORP. CA 91730,APS Decor,250,0.996,0.952,0.9428200299467484,5.116,119.88119999999996,0.001380811143698254
74080,"Fitueyes,Inc. CA 91744",APS,247,0.9352226720647774,0.7854251012145749,0.9547734573545946,7.202429149797571,89.02186234817813,0.0013642414099738751
299125,EVE AY CORP CA 91789,Wayfair,247,0.43724696356275305,0.951417004048583,0.9574885173314732,8.255060728744938,93.73117408906882,0.0013642414099738751
77923,Wayfair Embellish chang LLC CA 92880,APS Outdoor,244,0.9262295081967213,0.8852459016393442,0.9592492722057855,7.118852459016393,86.33647540983607,0.001347671676249496
236471,Cozayh LLC CA 91752(5),APS,243,1.0,0.8806584362139918,0.9602741678095718,7.419753086419753,89.07489711934159,0.001342148431674703
32733,TarHong CA 91748,Tabletop,243,0.20987654320987653,0.6419753086419753,0.961814165570475,10.518518518518519,83.79094650205762,0.001342148431674703
251367,CA02,APS,240,0.8958333333333334,0.7916666666666666,0.9529946904082459,6.5875,102.25500000000001,0.0013255786979503238
60092,EMG CA 92316,Kitchen & Small Electrics,238,0.7815126050420168,0.7226890756302521,0.9545022282204813,6.819327731092437,96.98613445378149,0.001314532208800738
36805,Martin Svensson Home CA 90058,Casegoods,236,0.9830508474576272,0.8559322033898306,0.9559649808995444,6.466101694915254,97.16779661016949,0.0013034857196511519
101609,source max inc CA 91761,APS,235,0.9787234042553191,0.8936170212765957,0.9557167859888588,6.748936170212766,94.30851063829788,0.0012979624750763588
336760,Edgemod CA 92374,Upholstery,233,0.9957081545064378,0.8884120171673819,0.9648005221290314,6.2703862660944205,76.36909871244637,0.0012869159859267728
238404,HomArt CA,Decor,233,1.0,0.8326180257510729,0.9546179988455762,6.742489270386266,102.331330472103,0.0012869159859267728
143818,JoJospring CA,Lighting,231,0.9956709956709957,0.9090909090909091,0.9563935714165368,6.454545454545454,94.27835497835501,0.0012758694967771869
349604,Kusnug CA 92337,Mattress,230,0.9695652173913043,0.8565217391304348,0.959168642268356,7.291304347826087,89.34478260869564,0.0012703462522023938
28380,Megagoods,Tabletop,229,0.9868995633187773,0.8122270742358079,0.962629095695024,6.122270742358078,88.72052401746727,0.0012648230076276008
75071,Duhome Inc CA 91748,APS,229,0.9039301310043668,0.7117903930131004,0.9106538480131908,5.576419213973799,196.8528384279476,0.0012648230076276008
146557,A298 CA01,Mattress,228,0.4956140350877193,0.8640350877192983,0.9560945867461401,7.618421052631579,96.62149122807018,0.0012592997630528078
245572,YITA LLC CA 92374,APS AEOF,224,0.6964285714285714,0.7857142857142857,0.9495868864189511,6.973214285714286,103.125,0.0012372067847536356
304134,YouCopia Products CA 92316,Storage & Org - Frequency,223,0.6233183856502242,0.7174887892376681,0.9533753281397249,7.932735426008969,99.5336322869955,0.0012316835401788428
347235,DC Big Shop CA 91761(2),Upholstery,222,0.9774774774774775,0.9144144144144144,0.9651333473150331,6.86936936936937,77.38963963963963,0.0012261602956040497
76445,TranS Ideal LLC CA 90670,APS,219,0.9954337899543378,0.9041095890410958,0.9556911037969935,6.229357798165138,100.08356164383561,0.0012095905618796706
264753,OaDeerHome CA 91761,Upholstery,218,0.8073394495412844,0.9908256880733946,0.9595509762762869,8.096330275229358,89.72385321100917,0.0012040673173048775
316941, AMCA,APS,214,0.7336448598130841,0.7429906542056075,0.9279363846171809,7.434579439252336,158.54439252336448,0.0011819743390057056
406808,Yii Lighting CA  92324,APS Home Improvement,213,0.9765258215962441,0.8732394366197183,0.957749891711791,6.957746478873239,95.0206572769953,0.0011764510944309125
409504,WuYouDa-CA-06-NBYY,APS Home Improvement,212,0.7924528301886793,0.9575471698113207,0.9651441490745869,5.570754716981132,80.1740566037736,0.0011709278498561195
23903,Adeco Trading CA 91761,Upholstery,210,0.9523809523809523,0.8714285714285714,0.961922442804488,6.680952380952381,82.83714285714284,0.0011598813607065334
296279,FAVICLA CORP CA 92337,APS Youth,210,0.9714285714285714,0.9095238095238095,0.9659095244197674,9.976190476190476,73.39619047619048,0.0011598813607065334
450941,INNOMARK LIMITED CA 91768,Wayfair,209,0.9234449760765551,0.8564593301435407,0.955801719721864,7.464114832535885,93.22822966507178,0.0011543581161317404
497107,Greenland Home Fashions CA 91710,Soft Home,208,0.9855769230769231,0.8701923076923077,0.9500940138133365,6.125,102.57259615384616,0.0011488348715569473
288244,Men Dao Le (Bei Jing) Shang Mao You Xian CA 91761 ,APS,206,0.8300970873786407,0.8640776699029126,0.9565838530180536,8.024271844660195,99.14708737864079,0.0011377883824073615
370575,JIAJING-CA5,APS Bedroom,206,0.9902912621359223,0.8737864077669902,0.9636897272379542,6.655339805825243,77.5378640776699,0.0011377883824073615
405364,Eglinton Decor Inc CA 91761,APS Outdoor,205,0.9512195121951219,0.926829268292683,0.9530363714756959,7.692682926829268,104.94097560975611,0.0011322651378325684
336483,"NINGBO JOYS IMP. EXP. CO.,LTD CA 92374",APS Outdoor,204,0.8529411764705882,0.7549019607843137,0.9584026902476831,6.882352941176471,97.96470588235296,0.0011267418932577754
288324,WIN STELLAR LIMITED CA 91761,APS,203,0.9113300492610837,0.9014778325123153,0.9584943589346312,7.517241379310345,95.5586206896552,0.0011212186486829823
460617,FUJIAN VIITION INTERNET DEVELOPMENT CO LTD CA 92571,APS Decor,201,0.8855721393034826,0.8606965174129353,0.955795715936908,6.825870646766169,96.23482587064677,0.0011101721595333962
293858,AROZU INC CA 90660,APS SEA,199,0.9748743718592965,0.9045226130653267,0.9632295318491616,7.673366834170854,81.5572864321608,0.0010991256703838104
17195,JLA Home CA 95776,Soft Home,199,0.964824120603015,0.8592964824120602,0.9634775368731883,6.864321608040201,88.35226130653265,0.0010991256703838104
22430,EnitialLab CA,Casegoods,198,0.6464646464646465,0.7575757575757576,0.9599966352288624,7.424242424242424,94.4368686868687,0.0010936024258090173
130956,Emson USA CA 91761,Kitchen & Small Electrics,198,0.8484848484848485,0.797979797979798,0.960769501595384,7.4393939393939394,85.08282828282827,0.0010936024258090173
248417,Welland Industries LLC CA,APS Youth,197,0.9898477157360406,0.9289340101522843,0.9569247565461316,6.01015228426396,93.56751269035533,0.0010880791812342243
148929,"Grove NA, INC. dba Chicology CA",Soft Home,196,0.826530612244898,0.8928571428571429,0.8844160500615753,6.76530612244898,268.7698979591837,0.0010825559366594312
366303,HuiAnXian XiMao DianZiShangWu YouXianGongSi CA 91789,APS Decor,196,0.8316326530612245,0.8724489795918368,0.9431624180533804,6.9438775510204085,118.53877551020408,0.0010825559366594312
282751,Natus Sports & Recreation Inc WA 98421,Recreation,192,1.0,1.0,0.9631077096717404,8.104166666666666,94.81093749999998,0.001060462958360259
151179,The Luxtrada Company CA 91706,Plumbing,192,0.8802083333333334,0.8125,0.9568334666176549,6.942708333333333,98.79062499999999,0.001060462958360259
362101,Zodax CA 91402,Decor,191,1.0,0.9267015706806283,0.9618025538791798,6.2460732984293195,91.36596858638744,0.001054939713785466
49765,Certified International CA,Tabletop,190,0.9105263157894737,0.8157894736842105,0.9600805432592368,6.315789473684211,93.50947368421052,0.0010494164692106732
321554,TIDITA LLC CA 91761,APS SEA,187,0.9732620320855615,0.9732620320855615,0.9631927416587617,7.7005347593582885,81.68770053475936,0.001032846735486294
132494,Zekoo Inc CA 91730,APS,182,0.9945054945054945,0.8461538461538461,0.964394203167905,7.565934065934066,79.50384615384615,0.001005230512612329
296095,MRS AWESOME INC CA 91752,Soft Home,182,0.945054945054945,0.8021978021978022,0.9340111066675428,5.900552486187845,146.64230769230767,0.001005230512612329
192570,Pacific Coast Home Furnishings CA,Soft Home,182,0.8406593406593407,0.8846153846153846,0.9566317526851398,9.67032967032967,98.82307692307694,0.001005230512612329
38373,Monarch International Inc,Decor,182,1.0,0.7912087912087912,0.955712371289901,7.945054945054945,90.97252747252747,0.001005230512612329
328189,Spectrum Brands CA 92374,Kitchen & Small Electrics,182,0.9560439560439561,0.8571428571428571,0.9628534168195865,6.56043956043956,83.5032967032967,0.001005230512612329
68136,VNT Link CA,APS SEA,181,1.0,0.9392265193370166,0.95750854062037,7.132596685082873,96.4558011049724,0.000999707268037536
277060,"UPPER ECHELON PRODUCTS, LLC_1 CA 91762",Lighting,181,0.9116022099447514,0.7569060773480663,0.960706782993295,8.6353591160221,87.05469613259669,0.000999707268037536
251624,do home inc CA 91730,Wayfair,179,1.0,0.9720670391061452,0.860905426685125,5.212290502793296,313.7368715083799,0.00098866077888795
251283,JourneyClassArtLLC CA 91708 ,APS Outdoor,179,0.7653631284916201,0.8268156424581006,0.9626787699796481,6.659217877094972,82.75810055865922,0.00098866077888795
61753,"Nanshing America, Inc. CA 90040",Soft Home,178,1.0,0.9044943820224719,0.9631354547293933,6.48314606741573,84.1252808988764,0.000983137534313157
335400,Torre Tagus CA 92570,Decor,178,1.0,0.898876404494382,0.9682282158278723,7.185393258426966,70.56516853932584,0.000983137534313157
325553,Zhongshan Henglan Bolang Lighting Factory CA 92337,APS Home Improvement,178,0.9269662921348315,0.8820224719101124,0.955067327969308,7.348314606741573,94.88876404494383,0.000983137534313157
174220,Alpine Corporation CA 93065,Decor,177,0.9491525423728814,0.8135593220338984,0.9636112005633508,6.655367231638418,84.9638418079096,0.0009776142897383639
321659,Gustave Inc CA 91706,Decor,177,0.9887005649717514,0.847457627118644,0.9559887824899012,7.0,96.24406779661017,0.0009776142897383639
407475,MUENI VENTURES LLC CA 91731,Hardware,177,1.0,0.9830508474576272,0.9479175927882799,7.033898305084746,111.62485875706214,0.0009776142897383639
66311,Baliaa Inc CA 92880,APS,176,1.0,0.9431818181818182,0.9593080105170432,7.090909090909091,84.49659090909091,0.0009720910451635709
248927,CA.,APS Bedroom,176,0.8579545454545454,0.7897727272727273,0.9583342589970464,6.784090909090909,92.62897727272728,0.0009720910451635709
39257,IICART INC.,APS Decor,175,0.9942857142857143,0.8971428571428571,0.9464900312594856,7.268571428571429,131.26685714285713,0.0009665678005887779
110561,HEPPER MAYEWSKI LLC CA 91748,APS Mattresses,175,0.49142857142857144,0.7714285714285715,0.9616554917952799,7.371428571428571,84.92457142857143,0.0009665678005887779
406549,JOIN CROWN COSMETICS TRADING COMPANY CA 91746,APS Upholstery,173,0.9826589595375722,0.8208092485549133,0.9541961095816938,6.7398843930635834,106.2971098265896,0.0009555213114391918
